schema_version,experiment_name,task,model,model_source,sequence_length,memory_budget,seed,config_path,config_sha256,checkpoint_path,checkpoint_resume_pass,stability_pass,mean_loss,token_accuracy,exact_match_accuracy,relevant_state_retention_rate,irrelevant_state_retention_rate,memory_precision,memory_recall,average_retention_duration,successful_long_range_retrievals,cache_turnover,eviction_errors,write_frequency,recent_state_overlap,expected_random_retention,max_memory_size,budget_pass,wall_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_mb,tokens_per_second,parameter_count,resource_measurement_pass,train_first_loss,train_final_loss,maximum_gradient_norm,budget
1.0,section15_pilot,associative_recall,gru_reservoir_cache,pilot_reservoir_cache,1024,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/gru_reservoir_cache/last.pt,True,True,5.796151320139567,0.0,0.0,0.06249999999999999,0.01506916996047431,0.046875,0.06249999999999999,587.3125,0,3174,45,0.0802001953125,0.015625,0.015625,16,True,5.368049176002387,5.360000000000014,0.08999999999999986,937.4140625,9156.398980048789,182976,True,5.237400561571121,4.5174068212509155,0.0,16
1.0,section15_pilot,associative_recall,gru_reservoir_cache,pilot_reservoir_cache,1024,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/gru_reservoir_cache/last.pt,True,True,5.656015078226726,0.0,0.0,0.10416666666666667,0.030385375494071148,0.0390625,0.10416666666666667,575.0546875,0,5448,43,0.14208984375,0.02734375,0.03125,32,True,6.770227719003742,6.7099999999999795,0.17999999999999972,937.4140625,7260.02167726684,182976,True,5.237400561571121,4.5174068212509155,0.0,32
1.0,section15_pilot,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/budgetmem_r/last.pt,True,True,5.87179438273112,0.0,0.0,0.16840277777777776,0.057291666666666664,0.12630208333333334,0.16840277777777776,189.09765625,0,437,40,0.09806315104166667,0.0546875,0.0625,16,True,5.263340525001695,5.240000000000009,0.14000000000000057,937.4140625,2334.6389886100033,224283,True,5.594399005174637,4.721568733453751,0.0,16
1.0,section15_pilot,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/budgetmem_r/last.pt,True,True,6.080175081888835,0.0,0.0,0.30034722222222227,0.11620560109289617,0.11280381944444444,0.30034722222222227,180.235332464146,0,217,34,0.14249674479166666,0.04887152777777778,0.125,32,True,5.7335565949979355,5.589999999999975,0.1899999999999995,937.4140625,2143.1723567044382,224283,True,5.594399005174637,4.721568733453751,0.0,32
1.0,section15_pilot,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/budgetmem_r/last.pt,True,True,5.898897171020508,0.0,0.0,0.15625,0.028249999999999997,0.1171875,0.15625,404.0013020833333,0,512,40,0.052083333333333336,0.046875,0.03125,16,True,10.821409258998756,10.460000000000008,0.41000000000000014,937.4140625,2271.0535579793677,224283,True,5.594399005174637,4.721568733453751,0.0,16
1.0,section15_pilot,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/budgetmem_r/last.pt,True,True,5.593751033147176,0.0,0.0,0.22743055555555558,0.058458333333333334,0.08546006944444444,0.22743055555555558,399.5736636245111,0,356,37,0.076904296875,0.025434027777777774,0.0625,32,True,11.250288103001367,11.120000000000005,0.3600000000000012,937.4140625,2184.4773907117615,224283,True,5.594399005174637,4.721568733453751,0.0,32
1.0,section15_pilot,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/budgetmem_r/last.pt,True,True,5.941917260487874,0.0,0.0,0.1371527777777778,0.014183959156785242,0.10286458333333333,0.1371527777777778,812.0065104166666,0,741,41,0.03070068359375,0.040364583333333336,0.015625,16,True,22.02912246300548,21.44999999999999,0.7699999999999996,937.4140625,2231.2282335596083,224283,True,5.594399005174637,4.721568733453751,0.0,16
1.0,section15_pilot,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/associative_recall/budgetmem_r/last.pt,True,True,5.972325245539348,0.0,0.0,0.17881944444444442,0.02950016469038208,0.06705729166666667,0.17881944444444442,854.9798177083334,0,508,39,0.041585286458333336,0.018880208333333332,0.03125,32,True,22.469341953998082,21.980000000000018,0.8100000000000005,937.4140625,2187.513995764978,224283,True,5.594399005174637,4.721568733453751,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru,pilot_standard_gru,256,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.627253135045369,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0625,0,True,0.0754854080005316,0.06999999999999318,0.0,937.4140625,162786.42886733104,174720,True,5.265388131141663,4.66549351811409,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru,pilot_standard_gru,256,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.542465289433797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.125,0,True,0.07712917500612093,0.0800000000000125,0.0,937.4140625,159317.14554220022,174720,True,5.265388131141663,4.66549351811409,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru,pilot_standard_gru,512,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.746535301208496,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.03125,0,True,0.13688549300422892,0.12999999999999545,0.0,937.4140625,179536.9214124155,174720,True,5.265388131141663,4.66549351811409,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru,pilot_standard_gru,512,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.519842306772868,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0625,0,True,0.13799232699966524,0.12999999999999545,0.0,937.4140625,178096.85896564103,174720,True,5.265388131141663,4.66549351811409,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru,pilot_standard_gru,1024,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.695596694946289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.015625,0,True,0.2617416199936997,0.2600000000000193,0.0,937.4140625,187788.24705518028,174720,True,5.265388131141663,4.66549351811409,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru,pilot_standard_gru,1024,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru/last.pt,True,True,5.566012779871623,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.03125,0,True,0.2758855770007358,0.27000000000001023,0.0,937.4140625,178160.8177359301,174720,True,5.265388131141663,4.66549351811409,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,256,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,6.250272353490193,0.0,0.0,0.046875,0.06326844262295082,0.03515625,0.046875,127.5,0,0,46,0.0625,0.0625,0.0625,16,True,0.673027684999397,0.6599999999999966,0.0,937.4140625,18257.792768229156,182976,True,5.2632443606853485,4.563617378473282,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,256,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,6.279095967610677,0.0,0.0,0.125,0.125,0.046875,0.125,127.96875,0,0,42,0.125,0.125,0.125,32,True,0.7925686160015175,0.7800000000000011,0.019999999999999574,937.4140625,15504.020411497688,182976,True,5.2632443606853485,4.563617378473282,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,512,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,6.198421796162923,0.013888888888888888,0.0,0.019097222222222224,0.03154166666666667,0.014322916666666666,0.019097222222222224,255.9375,0,0,47,0.03125,0.0625,0.03125,16,True,1.4722396319994004,1.4499999999999886,0.02999999999999936,937.4140625,16692.93467302204,182976,True,5.2632443606853485,4.563617378473282,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,512,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,6.037676016489665,0.0,0.0,0.0642361111111111,0.06245833333333334,0.024088541666666668,0.0642361111111111,255.96875,0,0,45,0.0625,0.0625,0.0625,32,True,1.3602106690013898,1.329999999999984,0.030000000000001137,937.4140625,18067.789468261326,182976,True,5.2632443606853485,4.563617378473282,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,1024,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,5.896649599075317,0.006944444444444444,0.0,0.01909722222222222,0.015583827404479576,0.014322916666666666,0.01909722222222222,511.875,0,0,47,0.015625,0.0625,0.015625,16,True,2.620023643001332,2.5900000000000034,0.0600000000000005,937.4140625,18760.136051174944,182976,True,5.2632443606853485,4.563617378473282,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru_uniform_cache,pilot_uniform_checkpoint_cache,1024,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_uniform_cache/last.pt,True,True,6.063808043797811,0.006944444444444444,0.0,0.027777777777777776,0.03129117259552042,0.010416666666666666,0.027777777777777776,511.5,0,0,47,0.03125,0.03125,0.03125,32,True,2.7307000029977644,2.719999999999999,0.05999999999999872,937.4140625,17999.780256359503,182976,True,5.2632443606853485,4.563617378473282,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,256,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.929455916086833,0.0,0.0,0.08680555555555554,0.061304644808743175,0.06510416666666667,0.08680555555555554,150.1015625,0,1938,44,0.22021484375,0.0234375,0.0625,16,True,1.4127505510041374,1.3900000000000432,0.05000000000000071,937.4140625,8697.926177601621,182976,True,5.267767250537872,4.54972317814827,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,256,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,6.095441500345866,0.0,0.0,0.11284722222222221,0.12559767759562843,0.042317708333333336,0.11284722222222221,142.828125,0,3108,43,0.3779296875,0.1171875,0.125,32,True,1.9978156919969479,1.990000000000009,0.03999999999999915,937.4140625,6150.71753076348,182976,True,5.267767250537872,4.54972317814827,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,512,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,6.1496366659800215,0.013888888888888888,0.0,0.022569444444444444,0.03145833333333333,0.016927083333333332,0.022569444444444444,297.8359375,0,2406,47,0.129150390625,0.0078125,0.03125,16,True,3.4224833699990995,3.400000000000034,0.11000000000000121,937.4140625,7180.75074240798,182976,True,5.267767250537872,4.54972317814827,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,512,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,6.036197741826375,0.013888888888888888,0.0,0.0625,0.0625,0.0234375,0.0625,285.19921875,0,4068,45,0.22802734375,0.04296875,0.0625,32,True,4.735470371997508,4.660000000000025,0.1399999999999988,937.4140625,5189.769562349388,182976,True,5.267767250537872,4.54972317814827,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,1024,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.9350996017456055,0.006944444444444444,0.0,0.008680555555555554,0.01570734519104084,0.006510416666666667,0.008680555555555554,553.90625,0,2982,48,0.0762939453125,0.0,0.015625,16,True,6.852614627001458,6.769999999999982,0.1800000000000015,937.4140625,7172.736637826627,182976,True,5.267767250537872,4.54972317814827,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,gru_reservoir_cache,pilot_reservoir_cache,1024,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/gru_reservoir_cache/last.pt,True,True,5.87885848681132,0.013888888888888888,0.0,0.03472222222222222,0.031208827404479573,0.013020833333333334,0.03472222222222222,573.69140625,0,5088,46,0.134765625,0.0234375,0.03125,32,True,8.540066203000606,8.389999999999986,0.16999999999999993,937.4140625,5755.4588959427665,182976,True,5.267767250537872,4.54972317814827,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,True,6.0712753136952715,0.0,0.0,0.041666666666666664,0.062329234972677595,0.03214233682983683,0.041666666666666664,209.24801061007958,0,1876,46,0.21402994791666666,0.041666666666666664,0.0625,16,True,6.0609842729973025,6.009999999999991,0.16999999999999993,937.4140625,2027.3934804195242,224283,True,5.575895965099335,4.65217062830925,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,True,5.947731415430705,0.006944444444444444,0.0,0.10416666666666667,0.11014344262295082,0.04434385368597573,0.10416666666666667,185.79333333333332,0,882,43,0.181640625,0.06092730455821969,0.125,32,True,5.805494121996162,5.779999999999973,0.16000000000000014,937.4140625,2116.615699160314,224283,True,5.575895965099335,4.65217062830925,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,True,5.759287118911743,0.0,0.0,0.026041666666666668,0.031041666666666665,0.01953125,0.026041666666666668,410.0184210526316,0,3486,47,0.17277018229166666,0.036458333333333336,0.03125,16,True,13.463641073998588,13.419999999999959,0.3999999999999986,937.4140625,1825.3606037865904,224283,True,5.575895965099335,4.65217062830925,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,512,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,True,5.7127366065979,0.0,0.0,0.03993055555555555,0.058791666666666666,0.017001258709928066,0.03993055555555555,365.4211994421199,0,2178,46,0.14697265625,0.04573239353985322,0.0625,32,True,16.181310111998755,16.159999999999968,0.5000000000000018,937.4140625,1518.7892593305173,224283,True,5.575895965099335,4.65217062830925,0.0,32
1.0,section15_pilot,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,16,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,True,6.089298804601033,0.0,0.0,0.012152777777777776,0.01566617259552042,0.009114583333333334,0.012152777777777776,810.203125,0,5519,47,0.12790934244791666,0.028645833333333332,0.015625,16,True,25.219357560003118,24.670000000000016,0.8599999999999994,943.94921875,1948.9790682833684,224283,True,5.575895965099335,4.65217062830925,0.0,16
1.0,section15_pilot,distractor_heavy_retrieval,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,32,2026,configs/experiments/pilot.yaml,2d0d68dfd73270c7bcb12f39067e5fd2ee9af07dd6d6f74784e4f85e83c4c24a,outputs/pilot/checkpoints/distractor_heavy_retrieval/budgetmem_r/last.pt,True,True,5.896609624226888,0.013888888888888888,0.0,0.03298611111111111,0.030591238471673252,0.013005050505050506,0.03298611111111111,725.9275747508306,0,5084,46,0.13405354817708334,0.03389756944444444,0.03125,32,True,23.04299250600161,22.590000000000032,0.8000000000000007,943.94921875,2133.056285428129,224283,True,5.575895965099335,4.65217062830925,0.0,32
