schema_version,experiment_name,task,model,model_source,sequence_length,memory_budget,seed,config_path,config_sha256,checkpoint_path,checkpoint_resume_pass,stability_pass,mean_loss,token_accuracy,exact_match_accuracy,relevant_state_retention_rate,irrelevant_state_retention_rate,memory_precision,memory_recall,average_retention_duration,successful_long_range_retrievals,cache_turnover,eviction_errors,write_frequency,recent_state_overlap,expected_random_retention,max_memory_size,budget_pass,wall_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_mb,tokens_per_second,parameter_count,resource_measurement_pass,train_first_loss,train_final_loss,maximum_gradient_norm
1.0,section15_associative_core_repair_screen,associative_recall,gru_uniform_cache,pilot_uniform_checkpoint_cache,1024,16,2026,outputs/assoc_core_repair_screen/effective_screen_config.yaml,705188ba8642940b8fa15cafff2211ea2c6d9750c28d0592731b6521987b5c4d,outputs/assoc_stability_candidates/stable_128_lr250/checkpoints/associative_recall/gru_uniform_cache/last.pt,True,True,5.5443482001622515,0.0,0.0,0.0,0.01564027370478983,0.0,0.0,511.875,0,0,96,0.015625,0.0625,0.015625,16,True,5.259669393009972,5.269999999999982,0.09999999999999787,849.26171875,18690.14811665628,182976,True,5.2573362191518145,4.825933754444122,2.3601105213165283
1.0,section15_associative_core_repair_screen,associative_recall,gru_uniform_cache,pilot_uniform_checkpoint_cache,1024,32,2026,outputs/assoc_core_repair_screen/effective_screen_config.yaml,705188ba8642940b8fa15cafff2211ea2c6d9750c28d0592731b6521987b5c4d,outputs/assoc_stability_candidates/stable_128_lr250/checkpoints/associative_recall/gru_uniform_cache/last.pt,True,True,5.305406252543132,0.010416666666666666,0.010416666666666666,0.0,0.03128054740957966,0.0,0.0,511.5,1,0,96,0.03125,0.03125,0.03125,32,True,5.502577432998805,5.410000000000082,0.08999999999999986,849.26171875,17865.082535771984,182976,True,5.2573362191518145,4.825933754444122,2.3601105213165283
1.0,section15_associative_core_repair_screen,associative_recall,gru_reservoir_cache,pilot_reservoir_cache,1024,16,2026,outputs/assoc_core_repair_screen/effective_screen_config.yaml,705188ba8642940b8fa15cafff2211ea2c6d9750c28d0592731b6521987b5c4d,outputs/assoc_stability_candidates/stable_128_lr250/checkpoints/associative_recall/gru_reservoir_cache/last.pt,True,True,5.534575621287028,0.010416666666666666,0.010416666666666666,0.052083333333333336,0.015589361355490383,0.0032552083333333335,0.052083333333333336,587.3125,1,6348,91,0.0802001953125,0.015625,0.015625,16,True,9.459027144999709,10.089999999999918,0.16000000000000014,849.26171875,10392.612104085787,182976,True,5.249336818854014,4.7950246930122375,2.724433660507202
1.0,section15_associative_core_repair_screen,associative_recall,gru_reservoir_cache,pilot_reservoir_cache,1024,32,2026,outputs/assoc_core_repair_screen/effective_screen_config.yaml,705188ba8642940b8fa15cafff2211ea2c6d9750c28d0592731b6521987b5c4d,outputs/assoc_stability_candidates/stable_128_lr250/checkpoints/associative_recall/gru_reservoir_cache/last.pt,True,True,5.296997507413228,0.0,0.0,0.0625,0.031219452590420322,0.001953125,0.0625,575.0546875,0,10896,90,0.14208984375,0.02734375,0.03125,32,True,13.488802867999766,13.299999999999955,0.28999999999999915,849.26171875,7287.822422938067,182976,True,5.249336818854014,4.7950246930122375,2.724433660507202
1.0,section15_associative_core_repair_screen,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,16,2026,outputs/assoc_core_repair_screen/effective_screen_config.yaml,705188ba8642940b8fa15cafff2211ea2c6d9750c28d0592731b6521987b5c4d,outputs/assoc_stability_candidates/stable_128_lr250/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.513116836547852,0.010416666666666666,0.010416666666666666,0.20833333333333334,0.015436624307592045,0.013020833333333334,0.20833333333333334,841.5384114583334,1,22294,76,0.24241129557291666,0.0546875,0.015625,16,True,42.7481843860005,42.460000000000036,1.5300000000000011,975.91015625,2299.60643737172,224283,True,5.3675714035828905,4.483306139707565,532.009521484375
1.0,section15_associative_core_repair_screen,associative_recall,budgetmem_r,src/budgetmem/models/budgetmem_r.py,1024,32,2026,outputs/assoc_core_repair_screen/effective_screen_config.yaml,705188ba8642940b8fa15cafff2211ea2c6d9750c28d0592731b6521987b5c4d,outputs/assoc_stability_candidates/stable_128_lr250/checkpoints/associative_recall/budgetmem_r/last.pt,True,False,5.519095341364543,0.010416666666666666,0.010416666666666666,0.34375,0.030944525904203313,0.0107421875,0.34375,731.6731770833334,1,21688,63,0.2518717447916667,0.043619791666666664,0.03125,32,True,42.07547814199643,42.59999999999991,1.3399999999999999,975.91015625,2336.372736353546,224283,True,5.3675714035828905,4.483306139707565,532.009521484375
