schema_version,experiment_name,task,model,model_source,sequence_length,memory_budget,seed,config_path,config_sha256,checkpoint_path,checkpoint_resume_pass,stability_pass,mean_loss,token_accuracy,exact_match_accuracy,relevant_state_retention_rate,irrelevant_state_retention_rate,memory_precision,memory_recall,average_retention_duration,successful_long_range_retrievals,cache_turnover,eviction_errors,write_frequency,recent_state_overlap,expected_random_retention,max_memory_size,budget_pass,wall_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_mb,tokens_per_second,parameter_count,resource_measurement_pass,train_first_loss,train_final_loss,maximum_gradient_norm
1.0,section18_section18_release_smoke,selective_copy,budgetmem_r,src/budgetmem/models/budgetmem_r.py,256,32,2026,artifacts/section18/release_gate/smoke_single_cell/effective_pilot_config.yaml,b3a214b09b132925911b5b04927e60bc71e66d147d4be2bece89b69a50c05df4,artifacts/section18/release_gate/smoke_single_cell/checkpoints/selective_copy/budgetmem_r/last.pt,True,True,5.265219211578369,0.005208333333333333,0.0,0.265625,0.12046370967741937,0.06640625,0.265625,149.84505208333334,0,228,18,0.162109375,0.0859375,0.125,32,True,5.610052545998769,5.519999999999996,0.13000000000000078,1003.95703125,1095.1769078138234,235371,True,5.277826905250549,5.277826905250549,0.3758581280708313
